,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-10,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bandwidth_mbit_-6,bandwidth_mbit_-7,bandwidth_mbit_-8,bandwidth_mbit_-9,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-10,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_level_chosen_-6,quality_level_chosen_-7,quality_level_chosen_-8,quality_level_chosen_-9,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-10,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_download_s_-6,t_download_s_-7,t_download_s_-8,t_download_s_-9,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,0.7942133980859877,,,,,,,,,,,555510.0,695036,0.0,0,0,0,0.0,0.0,0.0,1,,,,,,,,,,,-1.0,236358.0,236358.0,236358.0,555510.0,1092690.0,295724.0,295724.0,295724.0,695036.0,1367136.0,21.02016736040608,21.02016736040608,21.02016736040608,67.65456605752962,68.11158426395941,0.0,10.009656,7.001,,,,,,,,,,,10.01,0.0,1572047169.8839998,1572047162.555,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/360p30/0.ts,67.65456605752962,694649.2765957447
1,0.8420281690140845,,,,,,,,,,,215215.0,269028,9.371999988555908,0,0,1,0.0,0.0,0.0,0,,,,,,,,,,,0.0,215215.0,215215.0,215215.0,460058.0,870937.0,269028.0,269028.0,269028.0,575092.0,1088708.0,21.31247125423729,21.31247125423729,21.31247125423729,69.09482283050848,68.2292314406779,7.328999996185303,10.0066,2.556,,,,,,,,,,,20.02,10.01,1572047173.6279998,1572047170.522,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/1.ts,21.31247125423729,276868.42553191487
2,0.8835788684900712,,,,,,,,,,,235819.0,294784,16.273000020980835,0,0,2,0.0,0.0,0.0,0,,,,,,,,,,,0.0,235819.0,235819.0,235819.0,583081.0,1063142.0,294784.0,294784.0,294784.0,728876.0,1328972.0,20.1665455762712,20.1665455762712,20.1665455762712,69.34283281355928,68.17199393220339,0.0,10.000667,2.669,,,,,,,,,,,30.02,20.02,1572047176.526,1572047173.631,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/2.ts,20.1665455762712,276868.42553191487
3,1.0202230869001296,,,,,,,,,,,235969.0,294972,23.27699996948242,0,0,3,0.0,0.0,0.0,0,,,,,,,,,,,0.0,235969.0,235969.0,235969.0,580825.0,1040432.0,294972.0,294972.0,294972.0,726056.0,1300584.0,21.67523174576269,21.67523174576269,21.67523174576269,70.21761833898303,69.04449623728814,0.0,10.000667,2.313,,,,,,,,,,,40.02,30.02,1572047179.5129998,1572047176.627,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/3.ts,21.67523174576269,276868.42553191487
4,2.1114894851341552,,,,,,,,,,,582329.0,727936,30.387000102996826,0,0,4,0.0,0.0,0.0,1,,,,,,,,,,,-1.0,228750.0,228750.0,228750.0,582329.0,1049757.0,285948.0,285948.0,285948.0,727936.0,1312240.0,22.39548957627121,22.39548957627121,22.39548957627121,71.27791469491528,70.03303405084746,0.0,10.006778,2.758,,,,,,,,,,,50.03,40.02,1572047182.689,1572047179.5170002,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/360p30/4.ts,71.27791469491528,694649.2765957447
5,1.661570890840652,,,,,,,,,,,529691.0,662136,36.25500014305115,0,0,5,0.0,0.0,0.0,1,,,,,,,,,,,-1.0,212658.0,212658.0,212658.0,529691.0,934855.0,265832.0,265832.0,265832.0,662136.0,1168608.0,33.13235003384095,33.13235003384095,33.13235003384095,74.25141620981374,73.37361517766496,0.0,10.000667,3.188,,,,,,,,,,,60.02,50.02,1572047187.129,1572047183.659,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/360p30/5.ts,74.25141620981374,694649.2765957447
6,2.6678243579121785,,,,,,,,,,,643991.0,805016,36.24200012207032,0,0,6,0.0,0.0,0.0,1,,,,,,,,,,,-1.0,263792.0,263792.0,263792.0,643991.0,1233088.0,329752.0,329752.0,329752.0,805016.0,1541412.0,12.420447186440684,12.420447186440684,12.420447186440684,58.14514649152537,60.11739181355933,0.0,10.000667,2.414,,,,,,,,,,,70.03,60.03,1572047196.3739998,1572047193.6620002,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/360p30/6.ts,58.14514649152537,694649.2765957447
7,2.8630577037477685,,,,,,,,,,,1443791.0,1804800,36.06400015830994,0,0,7,0.0,0.0,0.0,2,,,,,,,,,,,-2.0,287104.0,287104.0,287104.0,718286.0,1443791.0,358892.0,358892.0,358892.0,897888.0,1804800.0,3.3612451355932222,3.3612451355932222,3.3612451355932222,53.15972466101693,56.31972805084745,0.0,10.006967,5.043,,,,,,,,,,,80.04,70.03,1572047209.1179998,1572047203.85,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/480p30/7.ts,56.31972805084745,1386294.6595744682
8,1.7019271616891336,,,,,,,,,,,2285101.0,2856472,,0,0,8,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000667,13.427,,,,,,,,,,,90.03,80.03,1572047227.498,1572047213.853,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/720p30/8.ts,69.6668688983051,2210324.3829787234
9,0.36266721010800895,,,,,,,,,,,711819.0,889804,,0,0,9,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000667,19.628,,,,,,,,,,,100.03,90.03,1572047247.467,1572047227.5029998,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/360p30/9.ts,54.57863920338989,694649.2765957447
10,0.3551388274608088,,,,,,,,,,,722647.0,903340,,0,0,10,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.007145,20.349,,,,,,,,,,,110.04,100.03,1572047268.0310001,1572047247.47,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/360p30/10.ts,54.52381898305086,694649.2765957447
11,0.4876099230111206,,,,,,,,,,,284998.0,356260,,0,0,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000667,5.845,,,,,,,,,,,120.04,110.04,1572047274.0630002,1572047268.035,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/11.ts,2.4672318104906936,276868.42553191487
12,0.8170727793696274,,,,,,,,,,,285148.0,356448,,0,0,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000667,3.49,,,,,,,,,,,130.04,120.04,1572047277.96,1572047274.0679998,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/12.ts,2.1137757627118643,276868.42553191487
13,0.9202294455066922,,,,,,,,,,,288744.0,360960,,0,0,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.007789,3.138,,,,,,,,,,,140.05,130.04,1572047281.45,1572047277.964,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/13.ts,2.4803349830508457,276868.42553191487
14,0.656611488862837,,,,,,,,,,,280035.0,350056,,0,0,14,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000667,4.265,,,,,,,,,,,150.05,140.05,1572047286.1139998,1572047281.455,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/14.ts,1.5494074237288156,276868.42553191487
15,0.12853706904393705,,,,,,,,,,,282592.0,353252,,0,0,15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000667,21.986,,,,,,,,,,,160.05,150.05,1572047309.5779998,1572047286.119,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/15.ts,2.5556817288135574,276868.42553191487
16,0.2092454384932313,,,,,,,,,,,284388.0,355508,,0,0,16,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0078,13.592,,,,,,,,,,,170.06,160.05,1572047323.508,1572047309.583,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/16.ts,0.4206583050847457,276868.42553191487
17,0.1364224109303098,,,,,,,,,,,287555.0,359456,,0,0,17,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000667,21.079,,,,,,,,,,,180.06,170.06,1572047346.299,1572047323.5129998,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/17.ts,0.10580201353637902,276868.42553191487
18,0.09045897574466732,0.2092454384932313,2.8630577037477685,0.12853706904393705,0.656611488862837,0.9202294455066922,0.8170727793696274,0.4876099230111206,0.3551388274608088,0.36266721010800895,1.7019271616891336,284547.0,355696,9.996000051498411,0,0,18,284388.0,0.0,0.4206583050847457,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,284547.0,284547.0,284547.0,723399.0,1442739.0,355696.0,355696.0,355696.0,904280.0,1803484.0,1.5628837796610149,1.5628837796610149,1.5628837796610149,48.26400106779663,51.584238474576274,6.354999961853025,10.000667,31.457,13.592,5.043,21.986,4.265,3.138,3.49,5.845,20.349,19.628,13.427,190.06,180.06,1572047379.2489998,1572047346.303,https://vod-metro.twitch.tv/5d09a2bd29461c103be8_yoda_35812104224_1306939049/160p30/18.ts,1.5628837796610149,276868.42553191487
