,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
0,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment1_476000_av.ts,1576252246.487,1576252246.59,0,0.043000000000000003,576596,107.27367441860464,0,0,10.000489,0.0,10.0,0,461254.0,44.37869980079682,0.0,0.0,0.0,576596.0,44.37869980079682,461254.0,576596.0,44.37869980079682,461254.0,576596.0,44.37869980079682,461254.0,898452.0,59.98412358565736,718726.0,1596308.0,77.90539135458167,1276983.0,0.0,0.0,0.0
1,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment2_3296000_av.ts,1576252246.683,1576252247.0080001,1,0.198,3533460,142.7660606060606,0,0,10.0,10.0,20.0,4,2826768.0,100.0,0.0,0.0,0.0,579604.0,50.47452316,463683.0,579604.0,50.47452316,463683.0,579604.0,50.47452316,463683.0,886420.0,66.70356699999998,709136.0,1578260.0,83.90817812,1262608.0,-4.0,0.0,0.1960000991821289
2,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment3_3296000_av.ts,1576252247.117,1576252247.2470002,2,0.117,3386068,231.52601709401708,0,0,10.0,20.0,30.0,4,2708854.0,100.0,0.0,0.0,0.0,591636.0,54.60886704000002,473308.0,591636.0,54.60886704000002,473308.0,591636.0,54.60886704000002,473308.0,892436.0,71.56425039999998,713948.0,1566228.0,88.93867431999998,1252982.0,-4.0,9.891000032424927,0.3250000476837158
3,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment4_3296000_av.ts,1576252247.351,1576252247.405,3,0.041,3548500,692.3902439024389,0,0,10.000311,30.0,40.0,4,2838711.0,100.0,0.0,0.0,0.0,603668.0,54.059808999999994,482919.0,603668.0,54.059808999999994,482919.0,603668.0,54.059808999999994,482919.0,931540.0,70.34882404000003,745208.0,1677524.0,86.68472484000004,1341977.0,-4.0,19.657000064849854,0.0
4,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment5_3296000_av.ts,1576252247.494,1576252247.542,4,0.037,3334932,721.0663783783783,0,0,10.0,40.0,50.0,4,2667945.0,100.0,0.0,0.0,0.0,552532.0,53.94648296,442025.0,552532.0,53.94648296,442025.0,552532.0,53.94648296,442025.0,847316.0,69.96399367999999,677852.0,1584276.0,85.71295479999999,1267420.0,-4.0,29.514000177383423,0.0
5,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment6_3296000_av.ts,1576252247.617,1576252247.6620002,5,0.032,3738004,934.5009999999999,0,0,10.0,50.0,60.0,4,2990403.0,100.0,0.0,0.0,0.0,567572.0,55.18376404000002,454057.0,567572.0,55.18376404000002,454057.0,567572.0,55.18376404000002,454057.0,877396.0,71.09034636,701916.0,1683540.0,87.80020268000004,1346832.0,-4.0,39.39100003242493,0.0
6,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment7_3296000_av.ts,1576252247.718,1576252247.758,6,0.028,3232660,923.6171428571428,0,0,10.000133,60.0,70.0,4,2586093.0,100.0,0.0,0.0,0.0,543508.0,51.34467867999996,434800.0,543508.0,51.34467867999996,434800.0,543508.0,51.34467867999996,434800.0,832276.0,68.49336063999996,665811.0,1515092.0,85.02059548000003,1212057.0,-4.0,49.290000200271606,0.0
7,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment8_3296000_av.ts,1576252247.813,1576252247.846,7,0.022,2155796,783.9258181818183,0,0,10.0,70.0,80.0,4,1724636.0,100.0,0.0,0.0,0.0,393108.0,53.42304920000002,314486.0,393108.0,53.42304920000002,314486.0,393108.0,53.42304920000002,314486.0,570580.0,68.49289976,456464.0,991700.0,82.59494492,793360.0,-4.0,59.19500017166138,0.0
8,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment9_3296000_av.ts,1576252247.887,1576252247.921,8,0.022,2625044,954.5614545454546,0,0,10.000045,80.0,90.0,4,2100025.0,100.0,0.0,0.0,0.0,483348.0,60.58320195999998,386676.0,483348.0,60.58320195999998,386676.0,483348.0,60.58320195999998,386676.0,705940.0,73.53230507999993,564749.0,1226324.0,85.68790515999997,981054.0,-4.0,69.12100005149841,0.0
9,https://zdfvodnone-vh.akamaihd.net/i/meta-files/tivi/smil/m3u8/300/19/09/190923_mauerfall_sendung_pur/3/190923_mauerfall_sendung_pur.smil/segment10_3296000_av.ts,1576252247.959,1576252247.9940002,9,0.022,2727316,991.7512727272729,0,0,10.0,90.0,100.0,4,2181852.0,100.0,0.0,0.0,0.0,459284.0,64.6272686,367427.0,459284.0,64.6272686,367427.0,459284.0,64.6272686,367427.0,678868.0,75.55343196000003,543094.0,1184212.0,85.42239916000003,947369.0,-4.0,79.04900002479553,0.0
