,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level
0,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment1_3_av.ts,1576347547.825,1576347554.378,0,6.521,644276,0.7904014721668455,0,0,10.080333,0.0,10.08,0,515146.0,26.85468803149605
1,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment2_3_av.ts,1576347554.428,1576347554.721,1,0.14300000000000002,349492,19.551999999999996,0,0,10.115,10.08,20.2,0,274497.0,27.38385853754939
2,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_3_av.ts,1576347554.75,1576347554.903,2,0.138,479212,27.780405797101444,0,0,10.109667,20.2,30.31,0,370756.0,16.8037881027668
3,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_2_av.ts,1576347559.605,1576347560.0080001,3,0.275,1390636,40.45486545454545,0,0,10.064333,30.3,40.36,1,1088660.0,78.88364352000006
4,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_2_av.ts,1576347560.062,1576347560.436,2,0.333,1282348,30.80715915915916,0,0,10.109667,20.2,30.31,1,990946.0,72.17322848
5,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_0_av.ts,1576347560.484,1576347562.509,3,0.381,2259948,47.45297637795276,0,0,10.064333,30.3,40.36,2,1789228.0,89.38718547999999
6,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_0_av.ts,1576347562.549,1576347563.076,2,0.381,2250924,47.263496062992125,0,0,10.109667,20.2,30.31,2,1681232.0,83.07364927999998
7,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_1_av.ts,1576347563.144,1576347563.9880002,3,0.582,3475180,47.76879725085911,0,0,10.064333,30.3,40.36,3,2733680.0,100.0
8,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment3_1_av.ts,1576347564.045,1576347564.696,2,0.488,3096172,50.756918032786885,0,0,10.109667,20.2,30.31,3,2447688.0,100.0
9,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment4_1_av.ts,1576347564.748,1576347565.3279998,3,0.552,3475180,50.36492753623188,0,0,10.064333,30.3,40.36,3,2733680.0,100.0
10,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment5_1_av.ts,1576347569.596,1576347570.096,4,0.448,3273644,58.45792857142857,0,0,10.120333,40.37,50.49,3,2542597.0,100.0
11,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment6_1_av.ts,1576347579.596,1576347580.096,5,0.432,3126252,57.89355555555556,0,0,10.075,50.49,60.56,3,2458498.0,100.0
12,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment7_1_av.ts,1576347589.596,1576347590.101,6,0.431,3125876,58.02090023201856,0,0,10.109667,60.56,70.67,3,2411686.0,100.0
13,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment8_1_av.ts,1576347599.597,1576347600.462,7,0.742,3507892,37.820938005390836,0,0,10.144333,70.67,80.81,3,2780618.0,100.0
14,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment9_1_av.ts,1576347609.598,1576347610.701,8,0.979,3781244,30.89882737487232,0,0,10.200333,80.82,91.02,3,2982098.0,100.0
15,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment10_1_av.ts,1576347619.596,1576347620.157,9,0.47800000000000004,3360876,56.24897071129706,0,0,10.155,91.02,101.18,3,2600268.0,100.0
16,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment11_1_av.ts,1576347629.596,1576347630.566,10,0.638,3026612,37.95124764890282,0,0,10.2,101.17,111.37,3,2293600.0,100.0
17,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment12_1_av.ts,1576347639.596,1576347640.68,11,0.967,3433068,28.401803516028956,0,0,10.144333,111.37,121.51,3,2657562.0,100.0
18,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment13_1_av.ts,1576347649.596,1576347650.306,12,0.58,3167612,43.691199999999995,0,0,10.080333,121.52,131.6,3,2328912.0,100.0
19,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment14_1_av.ts,1576347659.596,1576347660.531,13,0.528,3511276,53.20115151515151,0,0,10.115,131.6,141.72,3,2708092.0,100.0
20,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment15_1_av.ts,1576347669.596,1576347670.118,14,0.28800000000000003,2569772,71.38255555555554,0,0,10.069666999999999,141.71,151.78,3,1943614.0,100.0
21,https://arteptweb-vh.akamaihd.net/i/am/ptweb/083000/083200/083236-000-A_0_VO-STE%5BANG%5D_AMM-PTWEB_XQ.z0MmlinfU.smil/segment16_1_av.ts,1576347679.596,1576347680.457,15,0.58,2801012,38.63464827586207,0,0,10.104333,151.78,161.88,3,2167659.0,100.0
