,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,0.13297687510348252,602352.0,301176,0,0,0,0,4.0,18.119,4.0,0.0,1576358927.5110002,1576358909.351,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-1.ts,3.794164180327869
1,2.486555873925501,433234.0,216952,0,0,1,0,4.006178,0.6980000000000001,8.01,4.0,1576358928.243,1576358927.543,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-2.ts,7.085318442622948
2,1.76157125748503,366596.0,183864,0,0,2,0,4.012344000000001,0.835,12.02,8.01,1576358929.096,1576358928.259,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-3.ts,3.955334297520662
3,1.5864109589041095,288186.0,144760,0,0,3,0,4.018511,0.73,16.04,12.02,1576358929.9780002,1576358929.107,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-4.ts,3.1663646280991737
4,1.3583557312252963,343538.0,171832,0,0,4,0,4.001456,1.012,20.04,16.04,1576358931.001,1576358929.987,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-5.ts,6.022661885245903
5,2.0110303030303025,264951.0,132728,0,0,5,0,4.0076220000000005,0.528,24.05,20.04,1576358931.5479999,1576358931.018,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-6.ts,1.8823177685950407
6,1.9898121775025799,480376.0,241016,0,0,6,1,4.013789,0.969,28.06,24.05,1576358932.7129998,1576358931.564,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813211.mp4-7.ts,17.201375573770502
7,2.2289967355821543,509569.0,256056,0,0,7,1,4.019956,0.919,32.08,28.06,1576358933.7450001,1576358932.736,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813211.mp4-8.ts,11.525908677685948
8,3.281144154370034,710316.0,361336,0,0,8,2,4.002911,0.881,36.08,32.08,1576358935.5579998,1576358934.675,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-9.ts,60.50464319327734
9,2.798371681415929,620678.0,316216,0,0,9,2,4.009078,0.904,40.09,36.08,1576358939.5749998,1576358938.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-10.ts,65.83572141666664
10,2.0615665399239544,531311.0,271096,0,0,10,2,4.015244,1.052,44.11,40.09,1576358943.7229998,1576358942.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-11.ts,62.61186341666669
11,2.0594190871369293,607033.0,310200,0,0,11,2,4.021411,1.205,48.13,44.11,1576358947.876,1576358946.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-12.ts,63.2077182352941
12,2.622452237001209,532732.0,271096,0,0,12,2,4.004356,0.8270000000000001,52.13,48.13,1576358951.498,1576358950.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-13.ts,61.85800308333332
13,3.3436566523605142,573242.0,292152,0,0,13,2,4.010522,0.6990000000000001,56.14,52.13,1576358955.37,1576358954.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-14.ts,64.34639126050419
14,2.6155087719298242,584161.0,298168,0,0,14,2,4.0167,0.912,60.16,56.14,1576358959.582,1576358958.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-15.ts,66.85930891666665
15,2.642511827956989,600933.0,307192,0,0,15,2,4.022867,0.93,64.18,60.16,1576358963.6009998,1576358962.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-16.ts,69.11283691666667
16,1.7524165170556552,479362.0,244024,0,0,16,2,4.0058110000000005,1.114,68.19,64.18,1576358967.7849998,1576358966.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-17.ts,70.39818462184874
17,2.315655865921787,508137.0,259064,0,0,17,2,4.011978,0.895,72.2,68.19,1576358971.566,1576358970.669,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-18.ts,69.7806185
18,1.8459853300733495,554499.0,283128,0,0,18,2,4.018144,1.227,76.22,72.2,1576358975.897,1576358974.668,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-19.ts,68.1268806722689
19,2.7245829145728644,533160.0,271096,0,0,19,2,4.001089,0.796,80.22,76.22,1576358979.466,1576358978.668,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-20.ts,66.43205599999997
