,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,0.23924852489969314,275460.0,126712,0,0,0,0,3.68,4.237,3.68,0.0,1572032672.034,1572032667.3760002,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-1-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",42.51899247524754,434184.5983606557
1,0.96998613037448,382405.0,174840,0,0,1,0,3.657689,1.442,7.34,3.68,1572032673.5549998,1572032672.0570002,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-2-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",22.05409851485148,434184.5983606557
2,0.4556478679504815,365091.0,331256,0,0,2,0,7.258589,5.816,14.6,7.34,1572032679.4970002,1572032673.57,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-3-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",27.898265643564358,434184.5983606557
3,1.0461538461538462,349250.0,159800,0,0,3,0,3.660411,1.222,18.26,14.6,1572032680.79,1572032679.5270002,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-4-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",26.07395340000001,434184.5983606557
4,0.5097757076316732,388599.0,177848,0,0,4,0,3.661311,2.7910000000000004,21.92,18.26,1572032683.6120002,1572032680.804,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-5-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",28.82846188118813,434184.5983606557
5,0.27480493827160496,395073.0,180856,0,0,5,0,3.6622220000000003,5.265,25.58,21.92,1572032688.964,1572032683.627,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-6-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",27.230389199999998,434184.5983606557
6,1.2838326996197718,368698.0,168824,0,0,6,0,3.663133,1.052,29.24,25.58,1572032690.0459998,1572032688.972,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-7-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",28.366557524752483,434184.5983606557
7,0.5356911196911197,353034.0,138744,0,0,7,0,3.1440330000000003,2.072,32.38,29.24,1572032692.3530002,1572032690.061,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-8-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",28.366557524752483,434184.5983606557
8,1.2835256769374417,373649.0,171832,0,0,8,0,3.679,1.071,36.07,32.39,1572032693.856,1572032692.3620002,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-9-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",32.45376900990098,434184.5983606557
9,1.50071615720524,373556.0,171832,0,0,9,0,3.679911,0.916,39.75,36.07,1572032694.9989998,1572032693.865,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-10-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",32.091956799999984,434184.5983606557
10,1.272226596255401,365141.0,331256,0,0,10,0,7.2576,2.083,47.01,39.75,1572032697.109,1572032695.0070002,"https://d1v-h.phncdn.com/hls/videos/201908/22/243443261/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243443261.mp4.urlset/seg-11-f4-v1-a1.ts?ttl=1572036254&l=0&clientip=18.196.131.93&hash=bb313a08dcff5c5323f1a9d65e600a31",32.2924538,434184.5983606557
