,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,quality_level_chosen,t_start,t_end,seg_len_s,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10
0,https://r1---sn-4g5e6nss.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgdbJmWZWiTtmjAx1Ju-Tktdl4CZbqfpvpsdJvQbV49ywCIQCc87Bv6Wo9tu-IzN5A9DPo7CMsUZatjs65QgTQbL6cFg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&range=0-102549&rn=1&rbuf=0,1576344077.346,1576344078.213,0,0.857,102550,0.9572928821470246,0.0,102549.0,2,0.0,2.24,2.24,645216.0,70.52470320000003,0.0,0.0,0.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,187060.0,48.85957573333333,498826.0,241956.0,70.52470320000003,645216.0,-2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,https://r1---sn-4g5e6nss.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgdbJmWZWiTtmjAx1Ju-Tktdl4CZbqfpvpsdJvQbV49ywCIQCc87Bv6Wo9tu-IzN5A9DPo7CMsUZatjs65QgTQbL6cFg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&range=102550-203121&rn=3&rbuf=2444,1576344078.38,1576344079.8240001,0,1.295,100572,0.6212942084942085,102550.0,203121.0,2,2.24,4.64,2.3999999999999995,645216.0,70.52470320000003,0.0,0.0,0.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,187060.0,48.85957573333333,498826.0,241956.0,70.52470320000003,645216.0,-2.0,0.0,1.0340001583099365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,https://r1---sn-4g5e6nss.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgdbJmWZWiTtmjAx1Ju-Tktdl4CZbqfpvpsdJvQbV49ywCIQCc87Bv6Wo9tu-IzN5A9DPo7CMsUZatjs65QgTQbL6cFg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&range=203122-303693&rn=5&rbuf=3486,1576344080.012,1576344080.5080001,1,0.487,100572,1.652106776180698,203122.0,303693.0,2,4.64,6.92,2.2800000000000002,667274.0,59.34757559999999,0.0,0.0,0.0,152844.0,8.8105152,407584.0,152844.0,8.8105152,407584.0,152844.0,8.8105152,407584.0,177284.0,38.78553453333335,472757.0,250228.0,59.34757559999999,667274.0,-2.0,2.2120000362396235,1.444000005722046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,https://r1---sn-4g5e6nss.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgdbJmWZWiTtmjAx1Ju-Tktdl4CZbqfpvpsdJvQbV49ywCIQCc87Bv6Wo9tu-IzN5A9DPo7CMsUZatjs65QgTQbL6cFg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&range=303694-447412&rn=6&rbuf=5962,1576344080.42,1576344080.8700001,2,0.436,143719,2.637045871559633,303694.0,447412.0,2,6.92,12.48,5.5600000000000005,784586.0,70.16682466666667,0.0,0.0,0.0,166380.0,11.355097466666667,443680.0,166380.0,11.355097466666667,443680.0,166380.0,11.355097466666667,443680.0,201536.0,46.27023346666667,537429.0,294220.0,70.16682466666667,784586.0,-2.0,1.804000043869018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,https://r1---sn-4g5e6nss.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=243&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=16817786&dur=517.720&lmt=1569011547986723&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIgdbJmWZWiTtmjAx1Ju-Tktdl4CZbqfpvpsdJvQbV49ywCIQCc87Bv6Wo9tu-IzN5A9DPo7CMsUZatjs65QgTQbL6cFg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&range=447413-894243&rn=9&rbuf=9441,1576344081.641,1576344083.216,4,1.561,446831,2.2899730941704037,447413.0,894243.0,2,12.48,24.96,12.48,875829.0,62.35870920000001,0.0,0.0,0.0,173148.0,4.7270813333333335,461728.0,173148.0,4.7270813333333335,461728.0,173148.0,4.7270813333333335,461728.0,226916.0,38.45924946666667,605109.0,328436.0,62.35870920000001,875829.0,-2.0,8.423000087738037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,https://r1---sn-4g5e6nss.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPXlq7swnmjfo6jquKNXLwRbNA2p6vNoYwQE5_91PKqVAiEA99q1EKLwlyl5ilZTEytA3Xh8LGg0LC7JKBPABWDy0SY%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&range=0-2041&rn=12&rbuf=0,1576344089.392,1576344089.424,0,0.012,2042,1.3613333333333333,0.0,2041.0,4,0.0,0.0,0.0,1701024.0,90.41417079999998,0.0,0.0,0.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,163560.0,11.9176536,436160.0,187060.0,48.85957573333333,498826.0,241956.0,70.52470320000003,645216.0,-4.0,13.152000160217284,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,https://r1---sn-25glen7r.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPXlq7swnmjfo6jquKNXLwRbNA2p6vNoYwQE5_91PKqVAiEA99q1EKLwlyl5ilZTEytA3Xh8LGg0LC7JKBPABWDy0SY%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&fallback_count=1&range=2290755-2294850&rn=14&rbuf=0,1576344097.062,1576344097.2910001,8,0.001,4096,32.768,2290755.0,2294850.0,4,24.96,25.0,0.03999999999999915,1438826.0,85.62876743243244,1701024.0,90.41417079999998,4.0,234436.0,64.89425472972974,625162.0,310576.0,76.0003437837838,828202.0,539560.0,85.62876743243244,1438826.0,996588.0,100.0,2657568.0,996588.0,100.0,2657568.0,0.0,5.482000083923339,0.0,0.012,4.0,1.3613333333333333,1.561,2.0,2.2899730941704037,0.436,2.0,2.637045871559633,0.487,2.0,1.652106776180698,1.295,2.0,0.6212942084942085,,,,,,,,,,,,,,,
7,https://r1---sn-25glen7r.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPXlq7swnmjfo6jquKNXLwRbNA2p6vNoYwQE5_91PKqVAiEA99q1EKLwlyl5ilZTEytA3Xh8LGg0LC7JKBPABWDy0SY%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&fallback_count=1&range=2290755-2628883&rn=15&rbuf=6577,1576344097.103,1576344097.316,8,0.093,338129,29.086365591397847,2290755.0,2628883.0,4,24.96,30.2,5.239999999999998,1438826.0,85.62876743243244,1438826.0,85.62876743243244,4.0,234436.0,64.89425472972974,625162.0,310576.0,76.0003437837838,828202.0,539560.0,85.62876743243244,1438826.0,996588.0,100.0,2657568.0,996588.0,100.0,2657568.0,0.0,5.441000194549559,0.0,0.001,4.0,32.768,0.012,4.0,1.3613333333333333,1.561,2.0,2.2899730941704037,0.436,2.0,2.637045871559633,0.487,2.0,1.652106776180698,1.295,2.0,0.6212942084942085,,,,,,,,,,,,
8,https://r1---sn-25glen7r.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPXlq7swnmjfo6jquKNXLwRbNA2p6vNoYwQE5_91PKqVAiEA99q1EKLwlyl5ilZTEytA3Xh8LGg0LC7JKBPABWDy0SY%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&fallback_count=1&range=2628884-3458876&rn=16&rbuf=11567,1576344097.321,1576344097.5930002,10,0.223,829993,29.775533632286994,2628884.0,3458876.0,4,30.2,39.24,9.040000000000003,1295946.0,81.12070733333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,https://r1---sn-25glen7r.googlevideo.com/videoplayback?expire=1576365674&ei=Chr1XbDMLMP61gLBkanABw&ip=35.158.21.68&id=o-AEslm0z6TTgy0tmsnxVuG_OiqCzlYNCMMszlkSGBA9dN&itag=247&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278&source=youtube&requiressl=yes&mm=31%2C26&mn=sn-4g5e6nss%2Csn-25glen7r&ms=au%2Conr&mv=m&mvi=0&pl=14&initcwndbps=308750&mime=video%2Fwebm&gir=yes&clen=45045409&dur=517.720&lmt=1569011548009266&mt=1576343921&fvip=1&keepalive=yes&fexp=23842630&c=WEB&txp=4535432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAPXlq7swnmjfo6jquKNXLwRbNA2p6vNoYwQE5_91PKqVAiEA99q1EKLwlyl5ilZTEytA3Xh8LGg0LC7JKBPABWDy0SY%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRgIhAPsPVMxi4vfItKBEaXi_XTxs89QfNwpHnp-RsfZFvgX-AiEA3chxx2V7LcxYQz7b7waIZENpuwWGH3VhZfChAbO9ouQ%3D&alr=yes&cpn=ZZRFepHgo4_thiZh&cver=2.20191212.06.01&fallback_count=1&range=3458877-5410627&rn=18&rbuf=19987,1576344097.857,1576344098.312,13,0.384,1951751,40.661479166666666,3458877.0,5410627.0,4,39.24,58.76,19.519999999999996,2000320.0,86.57956499999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
