,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0
0,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1309305576/chop/segment-1.m4s,1576330291.359,1576330291.852,0,0.435,138812,2.552864367816092,0,0,6.041666666666668,0.0,6.04,0,281000.0,66.17489789115645,0.0,0.0,0.0,138812.0,66.17489789115645,281000.0,138812.0,66.17489789115645,281000.0,138812.0,66.17489789115645,281000.0,328285.0,79.74199530612246,499000.0,847086.0,87.49493870748303,1443000.0,0.0,0.0,0.0
1,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443202/chop/segment-1.m4s,1576330292.574,1576330300.1739998,0,7.332,847086,0.9242618657937807,0,0,6.041666666666668,0.0,6.04,2,1443000.0,87.49493870748303,,,,,,,,,,,,,,,,,,,,,
2,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-2.m4s,1576330301.459,1576330303.8690002,1,2.329,418984,1.4391893516530698,0,0,6.083333333333332,6.04,12.12,1,499000.0,72.76032143835617,,,,,,,,,,,,,,,,,,,,,
3,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-3.m4s,1576330304.617,1576330307.506,2,2.767,416631,1.2045710155402962,0,0,6.041666666666668,12.12,18.16,1,499000.0,73.30012246575345,,,,,,,,,,,,,,,,,,,,,
4,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-4.m4s,1576330307.51,1576330310.39,3,2.753,399458,1.1607933163821285,0,0,6.083333333333332,18.17,24.25,1,499000.0,74.90879561643834,,,,,,,,,,,,,,,,,,,,,
5,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-5.m4s,1576330311.13,1576330313.7150002,4,2.472,358964,1.161695792880259,0,0,6.083333333333332,24.25,30.33,1,499000.0,73.29157294520547,,,,,,,,,,,,,,,,,,,,,
6,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-6.m4s,1576330314.408,1576330315.925,5,1.389,348538,2.0074182865370767,0,0,6.041666666666668,30.33,36.37,1,499000.0,74.44681767123288,,,,,,,,,,,,,,,,,,,,,
7,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-7.m4s,1576330317.024,1576330319.942,6,2.7960000000000003,433658,1.2407954220314734,0,0,6.083333333333336,36.38,42.46,1,499000.0,70.09075850340136,,,,,,,,,,,,,,,,,,,,,
8,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-8.m4s,1576330321.025,1576330325.005,7,3.867,428111,0.8856705456426169,0,0,6.083333333333329,42.46,48.54,1,499000.0,66.81074198630135,,,,,,,,,,,,,,,,,,,,,
9,https://138skyfiregce-vimeo.akamaized.net/exp=1576334186~acl=%2F280433937%2F%2A~hmac=63d815234fce7f535e23048d69f77230c2d409b1cabfbc61fa9914ee30ab8e44/280433937/sep/video/1051443200/chop/segment-9.m4s,1576330325.937,1576330329.377,8,3.321,398007,0.9587642276422764,0,0,6.083333333333336,48.54,54.62,1,499000.0,65.53133869863014,,,,,,,,,,,,,,,,,,,,,
