,bandwidth_mbit,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,2.7426915887850467,702193.0,880404,0.0,0,0,0,0.0,0.0,0.0,1,-1.0,288794.0,288794.0,288794.0,702193.0,1433325.0,362088.0,362088.0,362088.0,880404.0,1797092.0,1.2549669491525424,1.2549669491525424,1.2549669491525424,44.03364889830515,49.06571605084743,0.0,10.029667,2.568,10.03,0.0,1576336010.198,1576336007.576,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/360p30/0.ts,44.03364889830515
1,2.8366323157690063,1458831.0,1823600,0.0,0,0,1,0.0,0.0,0.0,2,-2.0,289660.0,289660.0,289660.0,711969.0,1458831.0,362088.0,362088.0,362088.0,889992.0,1823600.0,1.4241760169491529,1.4241760169491529,1.4241760169491529,43.79882152542369,48.86103230508471,2.815000057220459,9.999667,5.143,20.03,10.03,1576336015.819,1576336010.391,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/480p30/1.ts,48.86103230508471
2,2.8728806983511155,2369473.0,2961940,9.782000064849855,0,0,2,0.0,0.0,0.0,3,-3.0,287254.0,287254.0,287254.0,711217.0,1455823.0,359080.0,359080.0,359080.0,889052.0,1819840.0,1.604409745762711,1.604409745762711,1.604409745762711,46.516012847457645,52.175670593220346,5.427999973297119,9.999667,8.248,30.03,20.03,1576336024.577,1576336016.037,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/2.ts,65.81879455932206
3,2.861641249092229,2364209.0,2955360,11.237999916076662,0,0,3,0.0,0.0,0.0,3,-3.0,290412.0,290412.0,290412.0,710014.0,1469058.0,363028.0,363028.0,363028.0,887548.0,1836384.0,1.5571410847457616,1.5571410847457616,1.5571410847457616,45.271541728813546,49.83914876271182,0.0,9.999667,8.262,40.03,30.03,1576336033.1650002,1576336024.581,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/3.ts,63.317793711864454
4,2.807794488556749,2404515.0,3005744,12.651000022888185,0,0,4,0.0,0.0,0.0,3,-3.0,290563.0,290563.0,290563.0,716180.0,1476578.0,363216.0,363216.0,363216.0,895256.0,1845784.0,1.1832337118644072,1.1832337118644072,1.1832337118644072,49.18330598305087,53.23060718644071,0.0,9.999667,8.564,50.03,40.03,1576336041.994,1576336033.168,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/4.ts,67.13402818644067
5,2.8120390879478827,2330821.0,2913624,13.82100009918213,0,0,5,0.0,0.0,0.0,3,-3.0,287404.0,287404.0,287404.0,705202.0,1438528.0,359268.0,359268.0,359268.0,881532.0,1798220.0,0.4424717118644068,0.4424717118644068,0.4424717118644068,47.87547730508477,52.05586725423733,0.0,9.999667,8.289,60.03,50.03,1576336050.826,1576336041.998,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/5.ts,65.96386635593224
6,2.857800266311584,2360750.0,2951036,14.990000009536745,0,0,6,0.0,0.0,0.0,3,-3.0,291014.0,291014.0,291014.0,711819.0,1473118.0,363780.0,363780.0,363780.0,889804.0,1841460.0,0.4162191694915254,0.4162191694915254,0.4162191694915254,43.63108661016953,47.97816008474578,0.0,9.999667,8.261000000000001,70.03,60.03,1576336059.392,1576336050.829,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/6.ts,61.301537949152575
7,1.5021658536585365,2340296.0,2925468,,0,0,7,,,,3,,,,,,,,,,,,,,,,,,10.000667,15.58,80.03,70.03,1576336075.2889998,1576336059.396,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/7.ts,61.789629305084745
8,0.5390321406913281,711067.0,888864,,0,0,8,,,,1,,,,,,,,,,,,,,,,,,10.000667,13.192,90.03,80.03,1576336089.0939999,1576336075.294,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/360p30/8.ts,46.77955432203392
9,0.3972798480362031,711067.0,888864,,0,0,9,,,,1,,,,,,,,,,,,,,,,,,10.000667,17.899,100.03,90.03,1576336107.4,1576336089.099,https://vod-secure.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/360p30/9.ts,41.295037949152544
