,timestamp_finish,bitrate_level_encoded,bitrate_level,vmaf_level,buffer_level_at_timestamp_finish,rebuffer_level_at_timestamp_finish,body_size_byte,seg_len_s,t_download_s,quality_level_chosen,played_at_beginning,played_at_end,reward
0,1572126556.048,503614.6,189176.0,59.183015618729094,9.447284,,237256.0,10.03,3.103,1.0,,0.5859479999999999,
1,1572126562.5879998,198186.26,169181.0,22.731497953020128,13.677133000000001,-0.0,211688.0,10.01,6.148,0.0,,6.36611,
2,1572126567.675,198186.26,196225.0,26.701402441471558,18.584598999999997,-0.0,245528.0,10.010000000000002,5.018,0.0,6.197414,11.468655,
3,1572126577.197,198186.26,206297.0,28.983923120805372,19.079831,-0.0,258500.0,10.010000000000002,9.261000000000001,0.0,11.314422,20.983435,
4,1572126582.3530002,198186.26,180149.0,21.803437892976575,23.849715,-0.0,225412.0,10.009999999999998,5.091,0.0,20.803037,26.223573,
5,1572126588.18,198186.26,201935.0,25.401882080536907,28.008967000000005,-0.0,252672.0,10.009999999999998,5.742000000000001,0.0,26.072879,32.07431,
6,1572126592.939,198186.26,195775.0,27.3533208361204,33.380292,-0.0,244964.0,10.010000000000005,4.6789999999999985,0.0,31.913431,36.712996000000004,
7,1572126599.5410001,198186.26,180449.0,27.60840714765101,26.793038000000003,-0.0,225788.0,10.009999999999991,3.082,0.0,40.039738,43.30025,
8,1572126610.169,198186.26,164373.0,31.99031491638793,36.048678,-0.0,205672.0,10.010000000000005,3.724,0.0,50.04835,54.064631999999996,
9,1572126620.5839999,198186.26,149047.0,35.133011006711435,35.74215299999999,-0.0,186496.0,10.010000000000005,4.142,0.0,60.125418999999994,64.381168,
10,1572126628.337,198186.26,137027.0,32.211001003344485,38.00924400000001,-0.0,171456.0,10.009999999999991,1.923,0.0,70.10723399999999,72.124088,
11,1572126639.3019998,198186.26,138980.0,29.817019832214772,27.08628300000001,-0.0,173900.0,10.010000000000005,2.903,0.0,80.012168,83.047049,
12,1572126648.3579998,198186.26,189915.0,30.080908829431433,37.912558000000004,-0.0,237632.0,10.010000000000005,1.858,0.0,90.171675,92.240796,
13,1572126665.543,198186.26,242502.0,8.529766510067114,30.82166199999999,-0.0,303432.0,10.030000000000001,9.042,0.0,100.21531,109.34170400000001,
14,1572126669.823,198186.26,245808.0,18.42157107023413,36.57012399999998,-0.0,307568.0,10.009999999999991,3.321,0.0,110.207153,113.60325300000001,
15,1572126678.033,198186.26,181050.0,22.129670536912748,38.26488100000002,-0.0,226540.0,10.009999999999991,1.5319999999999998,0.0,120.183846,121.91849599999999,
16,1572126688.041,198186.26,173087.0,24.87741474916388,38.38973300000001,-0.0,216576.0,10.01000000000002,1.539,0.0,130.192201,131.803655,
17,1572126698.106,198186.26,174890.0,15.51885338926174,38.279302,-0.0,218832.0,10.009999999999991,1.606,0.0,140.176765,141.924097,
18,1572126708.28,198186.26,190366.0,16.145230200668887,38.05758,-0.0,238196.0,10.009999999999991,1.777,0.0,150.161991,152.15583,
19,1572126718.204,198186.26,192619.0,15.65460848993288,38.244664,-0.0,241016.0,10.01000000000002,1.7009999999999998,0.0,160.21271299999998,161.978757,
20,1572126729.966,198186.26,186760.0,18.35185765886288,36.42388,-0.0,233684.0,10.009999999999991,3.462,0.0,170.152254,173.809552,
21,1572126739.27,198186.26,177294.0,20.664692046979876,37.083522000000016,-0.0,221840.0,10.009999999999991,2.6010000000000004,0.0,180.249849,183.159921,
22,1572126748.893,198186.26,197878.0,20.55129297658864,37.560396,-0.0,247596.0,10.030000000000001,2.2920000000000003,0.0,190.23941299999998,192.693058,
23,1572126758.853,198186.26,207795.0,14.165555402684564,37.553154000000006,-0.0,260004.0,10.01000000000002,2.253,0.0,200.216726,202.71031200000002,
24,1572126768.7879999,198186.26,214856.0,14.937597591973246,37.70220100000003,-0.0,268840.0,10.009999999999991,2.189,0.0,210.23276600000003,212.57127599999998,
25,1572126779.0779998,198186.26,231234.0,16.16800254180602,37.338469,-0.0,289332.0,10.009999999999991,2.475,0.0,220.174804,222.945008,
26,1572126791.5779998,198186.26,217711.0,16.786505503355695,34.84260299999997,-0.0,272412.0,10.009999999999991,4.979,0.0,230.21093199999999,235.450885,
27,1572126799.189,198186.26,216509.0,11.669644882943153,37.364186000000046,-0.0,270908.0,10.009999999999991,2.59,0.0,240.326098,242.939313,
28,1572126815.471,198186.26,245357.0,9.937095436241616,31.056253000000027,-0.0,307004.0,10.020000000000039,8.870000000000003,0.0,250.332584,259.257257,
29,1572126821.675,198186.26,190065.0,12.12603193979932,34.79674899999998,-0.0,237820.0,10.009999999999991,5.073,0.0,260.24460899999997,265.526772,
30,1572126831.0270002,198186.26,201484.0,9.033417281879203,35.49332399999997,-0.0,252108.0,10.009999999999991,4.426,0.0,270.302329,274.840208,
