,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10
0,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment92_4_av.ts?start=911.88&end=1247.2",1572031038.856,1572031047.54,0,8.529,2730700,2.561331926368859,0,0,10.08,0.0,10.08,4,2124250.0,89.70847506024101,0.0,0.0,0,231052,25.40568095617529,184841.0,231052,25.40568095617529,184841.0,231052,25.40568095617529,184841.0,474700,42.55546131474105,379760.0,952972,75.12563124000005,756326.0,-4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment93_4_av.ts?start=911.88&end=1247.2",1572031047.911,1572031048.05,1,0.088,-1,-9.09090909090909e-05,0,0,10.080333,10.08,20.16,4,2183861.0,89.78171614457828,0.0,0.0,0,240076,18.587608600000006,192060.0,240076,18.587608600000006,192060.0,240076,18.587608600000006,192060.0,501772,32.25079240000001,401417.0,952972,74.80166453815254,756301.0,-4,9.708999948501587,8.684000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment92_4_av.ts?start=911.88&end=1247.2",1572031048.412,1572031048.7719998,0,0.001,-1,-0.008,0,0,10.08,0.0,10.08,4,2124250.0,89.70847506024101,0.0,0.0,0,231052,25.40568095617529,184841.0,231052,25.40568095617529,184841.0,231052,25.40568095617529,184841.0,474700,42.55546131474105,379760.0,952972,75.12563124000005,756326.0,-4,9.208000020980835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment93_0_av.ts?start=911.88&end=1247.2",1572031058.693,1572031059.203,1,0.001,-1,-0.008,0,0,10.080333,10.08,20.16,3,1374592.0,81.2949473092369,2183861.0,89.78171614457828,4,952972,74.80166453815254,756301.0,1732044,81.2949473092369,1374592.0,2751756,89.78171614457828,2183861.0,4703948,100.0,3733168.0,4703948,100.0,3733168.0,1,0.0,1.0730001163482665,10.114,4.0,2.1599367213763094,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment92_1_av.ts?start=911.88&end=1247.2",1572031060.402,1572031060.437,0,0.001,-1,-0.008,0,0,10.08,0.0,10.08,0,184841.0,25.40568095617529,2124250.0,89.70847506024101,4,952972,75.12563124000005,756326.0,1704972,81.46420072289148,1353152.0,2676556,89.70847506024101,2124250.0,4574604,100.0,3630638.0,4574604,100.0,3630638.0,4,0.0,1.7089998722076416,10.114,4.0,2.1599367213763094,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment93_1_av.ts?start=911.88&end=1247.2",1572031061.295,1572031061.311,1,0.001,-1,-0.008,0,0,10.080333,10.08,20.16,0,192060.0,18.587608600000006,1374592.0,81.2949473092369,3,501772,32.25079240000001,401417.0,952972,74.80166453815254,756301.0,1732044,81.2949473092369,1374592.0,2751756,89.78171614457828,2183861.0,4703948,100.0,3733168.0,3,0.0,0.8930001258850098,0.84,0.0,2.229142857142857,10.114,4.0,2.1599367213763094,,,,,,,,,,,,,,,,,,,,,,,,
6,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment93_4_av.ts?start=911.88&end=1247.2",1572031062.052,1572031062.0740001,1,0.001,-1,-0.008,0,0,10.080333,10.08,20.16,4,2183861.0,89.78171614457828,184841.0,25.40568095617529,0,240076,18.587608600000006,192060.0,240076,18.587608600000006,192060.0,240076,18.587608600000006,192060.0,501772,32.25079240000001,401417.0,952972,74.80166453815254,756301.0,-4,10.06200011253357,0.7390000820159912,0.723,0.0,2.723009681881051,0.84,0.0,2.229142857142857,10.114,4.0,2.1599367213763094,,,,,,,,,,,,,,,,,,,,,
7,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment93_2_av.ts?start=911.88&end=1247.2",1572031063.683,1572031063.785,1,0.001,-1,-0.008,0,0,10.080333,10.08,20.16,1,401417.0,32.25079240000001,192060.0,18.587608600000006,0,240076,18.587608600000006,192060.0,240076,18.587608600000006,192060.0,240076,18.587608600000006,192060.0,501772,32.25079240000001,401417.0,952972,74.80166453815254,756301.0,-1,8.4310000705719,0.0,0.723,0.0,2.723009681881051,0.84,0.0,2.229142857142857,10.114,4.0,2.1599367213763094,,,,,,,,,,,,,,,,,,,,,
8,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment94_2_av.ts?start=911.88&end=1247.2",1572031065.706,1572031065.716,2,0.001,-1,-0.008,0,0,10.08,20.16,30.24,1,385757.0,30.66344980079681,2183861.0,89.78171614457828,4,904844,75.1646327309237,718130.0,1819276,84.16921257028106,1443869.0,2968332,93.87046771084336,2355819.0,4761100,100.0,3778650.0,4761100,100.0,3778650.0,3,6.408000068664551,0.0,0.723,0.0,2.723009681881051,0.84,0.0,2.229142857142857,10.114,4.0,2.1599367213763094,,,,,,,,,,,,,,,,,,,,,
9,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment94_3_av.ts?start=911.88&end=1247.2",1572031067.12,1572031067.297,2,0.001,-1,-0.008,0,0,10.08,20.16,30.24,2,718130.0,75.1646327309237,401417.0,32.25079240000001,1,231052,15.438005617529873,184258.0,231052,15.438005617529873,184258.0,483724,30.66344980079681,385757.0,904844,75.1646327309237,718130.0,1819276,84.16921257028106,1443869.0,-1,15.074000272750853,0.0,1.319,1.0,2.897394996209249,1.8980000000000001,1.0,2.1656649104320334,0.723,0.0,2.723009681881051,0.84,0.0,2.229142857142857,10.114,4.0,2.1599367213763094,,,,,,,,,,,,,,,
